datetime,glucose
2024-01-06 17:05:00,104.3
2024-01-06 17:10:00,105.9
2024-01-06 17:15:00,98.2
2024-01-06 17:20:00,105.6
2024-01-06 17:25:00,110.3
2024-01-06 17:30:00,102.9
2024-01-06 17:35:00,104.7
2024-01-06 17:40:00,106.7
2024-01-06 17:45:00,102.9
2024-01-06 17:50:00,101.3
2024-01-06 17:55:00,96.0
2024-01-06 18:00:00,104.4
2024-01-06 18:05:00,101.9
2024-01-06 18:10:00,98.9
2024-01-06 18:15:00,102.0
2024-01-06 18:20:00,99.6
2024-01-06 18:25:00,99.5
2024-01-06 18:30:00,102.7
2024-01-06 18:35:00,96.6
2024-01-06 18:40:00,103.5
2024-01-06 18:45:00,95.9
2024-01-06 18:50:00,97.9
2024-01-06 18:55:00,105.4
2024-01-06 19:00:00,124.9
2024-01-06 19:05:00,126.5
2024-01-06 19:10:00,128.5
2024-01-06 19:15:00,135.2
2024-01-06 19:20:00,142.6
2024-01-06 19:25:00,147.9
2024-01-06 19:30:00,152.7
2024-01-06 19:35:00,157.4
2024-01-06 19:40:00,160.5
2024-01-06 19:45:00,159.5
2024-01-06 19:50:00,163.6
2024-01-06 19:55:00,168.0
2024-01-06 20:00:00,160.0
2024-01-06 20:05:00,161.0
2024-01-06 20:10:00,155.5
2024-01-06 20:15:00,153.8
2024-01-06 20:20:00,147.0
2024-01-06 20:25:00,146.9
2024-01-06 20:30:00,138.1
2024-01-06 20:35:00,126.8
2024-01-06 20:40:00,127.1
2024-01-06 20:45:00,117.6
2024-01-06 20:50:00,113.5
2024-01-06 20:55:00,112.0
2024-01-06 21:00:00,106.1
2024-01-06 21:05:00,107.3
2024-01-06 21:10:00,99.9
2024-01-06 21:15:00,98.5
2024-01-06 21:20:00,96.9
2024-01-06 21:25:00,96.0
2024-01-06 21:30:00,100.2
2024-01-06 21:35:00,98.2
2024-01-06 21:40:00,101.0
2024-01-06 21:45:00,102.4
2024-01-06 21:50:00,92.3
2024-01-06 21:55:00,95.4
2024-01-06 22:00:00,91.6
2024-01-06 22:05:00,92.7
2024-01-06 22:10:00,93.2
2024-01-06 22:15:00,91.9
2024-01-06 22:20:00,91.9
2024-01-06 22:25:00,94.7
2024-01-06 22:30:00,91.5
2024-01-06 22:35:00,97.7
2024-01-06 22:40:00,92.5
2024-01-06 22:45:00,103.7
2024-01-06 22:50:00,94.0
2024-01-06 22:55:00,95.6
2024-01-06 23:00:00,91.6
2024-01-06 23:05:00,100.7
2024-01-06 23:10:00,99.1
2024-01-06 23:15:00,96.7
2024-01-06 23:20:00,91.9
2024-01-06 23:25:00,96.7
2024-01-06 23:30:00,92.8
2024-01-06 23:35:00,100.7
2024-01-06 23:40:00,98.8
2024-01-06 23:45:00,96.8
2024-01-06 23:50:00,89.4
2024-01-06 23:55:00,93.9
2024-01-07 00:00:00,99.1
2024-01-07 00:05:00,100.8
2024-01-07 00:10:00,100.7
2024-01-07 00:15:00,92.8
2024-01-07 00:20:00,98.6
2024-01-07 00:25:00,100.9
2024-01-07 00:30:00,93.1
2024-01-07 00:35:00,98.3
2024-01-07 00:40:00,99.3
2024-01-07 00:45:00,97.8
2024-01-07 00:50:00,93.4
2024-01-07 00:55:00,98.2
2024-01-07 01:00:00,98.4
2024-01-07 01:05:00,99.2
2024-01-07 01:10:00,98.2
2024-01-07 01:15:00,98.8
2024-01-07 01:20:00,100.2
2024-01-07 01:25:00,101.9
2024-01-07 01:30:00,100.0
2024-01-07 01:35:00,99.9
2024-01-07 01:40:00,101.7
2024-01-07 01:45:00,95.9
2024-01-07 01:50:00,103.4
2024-01-07 01:55:00,102.2
2024-01-07 02:00:00,102.6
2024-01-07 02:05:00,105.7
2024-01-07 02:10:00,97.2
2024-01-07 02:15:00,97.4
2024-01-07 02:20:00,104.5
2024-01-07 02:25:00,103.9
2024-01-07 02:30:00,104.8
2024-01-07 02:35:00,103.2
2024-01-07 02:40:00,106.9
2024-01-07 02:45:00,108.0
2024-01-07 02:50:00,106.9
2024-01-07 02:55:00,105.0
2024-01-07 03:00:00,99.8
2024-01-07 03:05:00,108.7
2024-01-07 03:10:00,110.4
2024-01-07 03:15:00,109.0
2024-01-07 03:20:00,104.8
2024-01-07 03:25:00,109.7
2024-01-07 03:30:00,110.6
2024-01-07 03:35:00,113.0
2024-01-07 03:40:00,106.1
2024-01-07 03:45:00,108.3
2024-01-07 03:50:00,111.6
2024-01-07 03:55:00,109.8
2024-01-07 04:00:00,106.6
2024-01-07 04:05:00,111.6
2024-01-07 04:10:00,112.4
2024-01-07 04:15:00,111.2
2024-01-07 04:20:00,112.0
2024-01-07 04:25:00,110.9
2024-01-07 04:30:00,116.4
2024-01-07 04:35:00,109.6
2024-01-07 04:40:00,110.8
2024-01-07 04:45:00,113.0
2024-01-07 04:50:00,115.9
2024-01-07 04:55:00,109.1
2024-01-07 05:00:00,110.0
2024-01-07 05:05:00,108.1
2024-01-07 05:10:00,114.6
2024-01-07 05:15:00,111.5
2024-01-07 05:20:00,114.0
2024-01-07 05:25:00,117.4
2024-01-07 05:30:00,113.8
2024-01-07 05:35:00,116.7
2024-01-07 05:40:00,115.4
2024-01-07 05:45:00,118.7
2024-01-07 05:50:00,118.4
2024-01-07 05:55:00,115.1
2024-01-07 06:00:00,117.0
2024-01-07 06:05:00,120.9
2024-01-07 06:10:00,119.2
2024-01-07 06:15:00,114.1
2024-01-07 06:20:00,120.6
2024-01-07 06:25:00,115.6
2024-01-07 06:30:00,123.4
2024-01-07 06:35:00,122.5
2024-01-07 06:40:00,120.5
2024-01-07 06:45:00,120.4
2024-01-07 06:50:00,119.5
2024-01-07 06:55:00,122.4
2024-01-07 07:00:00,119.5
2024-01-07 07:05:00,121.5
2024-01-07 07:10:00,123.7
2024-01-07 07:15:00,119.6
2024-01-07 07:20:00,119.6
2024-01-07 07:25:00,118.1
2024-01-07 07:30:00,118.7
2024-01-07 07:35:00,116.6
2024-01-07 07:40:00,124.5
2024-01-07 07:45:00,127.9
2024-01-07 07:50:00,126.9
2024-01-07 07:55:00,117.9
2024-01-07 08:00:00,140.7
2024-01-07 08:05:00,145.7
2024-01-07 08:10:00,143.2
2024-01-07 08:15:00,148.1
2024-01-07 08:20:00,145.2
2024-01-07 08:25:00,155.4
2024-01-07 08:30:00,154.8
2024-01-07 08:35:00,161.7
2024-01-07 08:40:00,159.4
2024-01-07 08:45:00,168.4
2024-01-07 08:50:00,172.0
2024-01-07 08:55:00,168.3
2024-01-07 09:00:00,168.4
2024-01-07 09:05:00,165.9
2024-01-07 09:10:00,171.5
2024-01-07 09:15:00,169.9
2024-01-07 09:20:00,165.7
2024-01-07 09:25:00,169.9
2024-01-07 09:30:00,165.0
2024-01-07 09:35:00,160.5
2024-01-07 09:40:00,159.1
2024-01-07 09:45:00,160.9
2024-01-07 09:50:00,156.2
2024-01-07 09:55:00,150.8
2024-01-07 10:00:00,149.8
2024-01-07 10:05:00,141.4
2024-01-07 10:10:00,142.1
2024-01-07 10:15:00,139.8
2024-01-07 10:20:00,135.5
2024-01-07 10:25:00,136.1
2024-01-07 10:30:00,130.6
2024-01-07 10:35:00,132.8
2024-01-07 10:40:00,131.5
2024-01-07 10:45:00,120.0
2024-01-07 10:50:00,131.3
2024-01-07 10:55:00,117.8
2024-01-07 11:00:00,124.4
2024-01-07 11:05:00,128.8
2024-01-07 11:10:00,124.3
2024-01-07 11:15:00,120.5
2024-01-07 11:20:00,121.3
2024-01-07 11:25:00,127.4
2024-01-07 11:30:00,118.3
2024-01-07 11:35:00,127.3
2024-01-07 11:40:00,123.5
2024-01-07 11:45:00,120.0
2024-01-07 11:50:00,121.6
2024-01-07 11:55:00,120.1
2024-01-07 12:00:00,125.6
2024-01-07 12:05:00,125.0
2024-01-07 12:10:00,117.5
2024-01-07 12:15:00,121.3
2024-01-07 12:20:00,119.7
2024-01-07 12:25:00,126.0
2024-01-07 12:30:00,117.9
2024-01-07 12:35:00,126.5
2024-01-07 12:40:00,121.4
2024-01-07 12:45:00,117.8
2024-01-07 12:50:00,119.0
2024-01-07 12:55:00,118.4
2024-01-07 13:00:00,134.2
2024-01-07 13:05:00,140.8
2024-01-07 13:10:00,139.5
2024-01-07 13:15:00,139.4
2024-01-07 13:20:00,147.8
2024-01-07 13:25:00,146.5
2024-01-07 13:30:00,152.6
2024-01-07 13:35:00,155.0
2024-01-07 13:40:00,157.9
2024-01-07 13:45:00,169.1
2024-01-07 13:50:00,165.5
2024-01-07 13:55:00,168.0
2024-01-07 14:00:00,163.4
2024-01-07 14:05:00,167.8
2024-01-07 14:10:00,170.9
2024-01-07 14:15:00,167.2
2024-01-07 14:20:00,172.4
2024-01-07 14:25:00,165.0
2024-01-07 14:30:00,166.2
2024-01-07 14:35:00,163.2
2024-01-07 14:40:00,163.0
2024-01-07 14:45:00,157.8
2024-01-07 14:50:00,155.8
2024-01-07 14:55:00,152.6
2024-01-07 15:00:00,147.6
2024-01-07 15:05:00,147.7
2024-01-07 15:10:00,143.4
2024-01-07 15:15:00,138.9
2024-01-07 15:20:00,134.5
2024-01-07 15:25:00,134.9
2024-01-07 15:30:00,128.8
2024-01-07 15:35:00,125.8
2024-01-07 15:40:00,124.4
2024-01-07 15:45:00,126.8
2024-01-07 15:50:00,115.6
2024-01-07 15:55:00,120.0
2024-01-07 16:00:00,110.3
2024-01-07 16:05:00,115.2
2024-01-07 16:10:00,117.9
2024-01-07 16:15:00,113.5
2024-01-07 16:20:00,111.6
2024-01-07 16:25:00,108.5
2024-01-07 16:30:00,109.6
2024-01-07 16:35:00,108.1
2024-01-07 16:40:00,105.9
2024-01-07 16:45:00,106.8
2024-01-07 16:50:00,107.8
2024-01-07 16:55:00,104.5
2024-01-07 17:00:00,103.9
2024-01-07 17:05:00,101.9
2024-01-07 17:10:00,106.8
2024-01-07 17:15:00,106.9
2024-01-07 17:20:00,105.6
2024-01-07 17:25:00,107.5
2024-01-07 17:30:00,104.6
2024-01-07 17:35:00,105.2
2024-01-07 17:40:00,104.6
2024-01-07 17:45:00,103.1
2024-01-07 17:50:00,101.5
2024-01-07 17:55:00,109.4
2024-01-07 18:00:00,101.1
2024-01-07 18:05:00,100.2
2024-01-07 18:10:00,103.2
2024-01-07 18:15:00,102.4
2024-01-07 18:20:00,97.2
2024-01-07 18:25:00,104.5
2024-01-07 18:30:00,100.6
2024-01-07 18:35:00,97.3
2024-01-07 18:40:00,103.9
2024-01-07 18:45:00,102.0
2024-01-07 18:50:00,96.1
2024-01-07 18:55:00,105.0
2024-01-07 19:00:00,122.9
2024-01-07 19:05:00,123.7
2024-01-07 19:10:00,131.5
2024-01-07 19:15:00,130.4
2024-01-07 19:20:00,133.2
2024-01-07 19:25:00,134.7
2024-01-07 19:30:00,141.8
2024-01-07 19:35:00,145.0
2024-01-07 19:40:00,146.9
2024-01-07 19:45:00,147.7
2024-01-07 19:50:00,153.4
2024-01-07 19:55:00,155.4
2024-01-07 20:00:00,153.9
2024-01-07 20:05:00,155.4
2024-01-07 20:10:00,162.9
2024-01-07 20:15:00,154.4
2024-01-07 20:20:00,163.2
2024-01-07 20:25:00,161.0
2024-01-07 20:30:00,165.7
2024-01-07 20:35:00,159.1
2024-01-07 20:40:00,160.8
2024-01-07 20:45:00,155.5
2024-01-07 20:50:00,154.5
2024-01-07 20:55:00,153.4
2024-01-07 21:00:00,146.6
2024-01-07 21:05:00,147.5
2024-01-07 21:10:00,138.0
2024-01-07 21:15:00,138.1
2024-01-07 21:20:00,136.3
2024-01-07 21:25:00,131.8
2024-01-07 21:30:00,132.0
2024-01-07 21:35:00,120.5
2024-01-07 21:40:00,115.4
2024-01-07 21:45:00,113.5
2024-01-07 21:50:00,115.6
2024-01-07 21:55:00,112.6
2024-01-07 22:00:00,109.0
2024-01-07 22:05:00,103.3
2024-01-07 22:10:00,107.1
2024-01-07 22:15:00,99.5
2024-01-07 22:20:00,105.3
2024-01-07 22:25:00,109.2
2024-01-07 22:30:00,100.7
2024-01-07 22:35:00,100.5
2024-01-07 22:40:00,96.6
2024-01-07 22:45:00,92.2
2024-01-07 22:50:00,95.4
2024-01-07 22:55:00,93.6
2024-01-07 23:00:00,92.3
2024-01-07 23:05:00,101.6
2024-01-07 23:10:00,97.2
2024-01-07 23:15:00,97.4
2024-01-07 23:20:00,95.3
2024-01-07 23:25:00,95.8
2024-01-07 23:30:00,99.2
2024-01-07 23:35:00,96.3
2024-01-07 23:40:00,98.1
2024-01-07 23:45:00,96.0
2024-01-07 23:50:00,95.7
2024-01-07 23:55:00,92.7
